Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2514,20622714.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14592,-8.60433,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Dedicated workspace"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Stove"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Hot water kettle"", ""Kitchen"", ""Oven"", ""Self check-in"", ""Heating"", ""Essentials"", ""Lockbox"", ""Air conditioning"", ""Freezer"", ""Bed linens""]",$59.00,1,1125,12,25,32,42,210,13,0,26/08/17,02/09/24,4.47,4.62,4.51,4.52,4.65,4.76,4.48,55201,f,135,120,15,0,2.36
2569,47006484.0,20200000000000.0,15/12/24,city scrape,378591702,2020-07-12,a few days or more,0%,87%,f,8,t,t,Bonfim,41.14536,-8.59733,Private room in home,Private room,2,4.5,4.5 shared baths,1.0,1.0,"[""Self check-in"", ""Hair dryer"", ""Heating"", ""Essentials"", ""Dryer"", ""Hangers"", ""Washer"", ""Dedicated workspace"", ""Keypad"", ""Wifi"", ""Iron"", ""Kitchen""]",$40.00,14,400,0,0,24,299,10,2,0,03/10/21,09/07/24,4.8,5.0,4.6,5.0,4.7,4.7,4.7,113943/AL,f,8,0,8,0,0.26
2709,47006574.0,20200000000000.0,14/12/24,city scrape,378591702,2020-07-12,a few days or more,0%,87%,f,8,t,t,Bonfim,41.14437,-8.59675,Private room in home,Private room,2,4.5,4.5 baths,1.0,2.0,"[""Self check-in"", ""Hair dryer"", ""Heating"", ""Essentials"", ""Dryer"", ""Hangers"", ""Washer"", ""Dedicated workspace"", ""Keypad"", ""Wifi"", ""Iron"", ""Kitchen""]",$40.00,14,400,0,0,23,298,7,3,0,15/06/22,22/08/24,5.0,5.0,4.57,5.0,5.0,4.71,5.0,113943/AL,f,8,0,8,0,0.23
2785,22163268.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1437,-8.61381,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Dedicated workspace"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Stove"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Hot water kettle"", ""Iron"", ""Kitchen"", ""Self check-in"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Bed linens""]",$167.00,1,1125,6,22,47,309,392,79,6,19/05/18,08/12/24,4.67,4.79,4.7,4.7,4.65,4.93,4.71,59914/AL,f,135,120,15,0,4.89
2788,22164914.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14393,-8.61611,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Dedicated workspace"", ""Microwave"", ""Hair dryer"", ""Stove"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Hot water kettle"", ""Iron"", ""Kitchen"", ""Self check-in"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Bed linens""]",$98.00,1,1125,10,27,50,321,310,63,5,23/12/17,09/12/24,4.75,4.83,4.82,4.63,4.63,4.96,4.78,59928/AL,f,135,120,15,0,3.65
2789,22164998.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14244,-8.61553,Entire rental unit,Entire home/apt,4,3.0,3 baths,2.0,2.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Dedicated workspace"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Stove"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Hot water kettle"", ""Iron"", ""Kitchen"", ""Self check-in"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Bed linens""]",$219.00,1,1125,12,20,38,275,454,74,5,16/12/17,09/12/24,4.66,4.8,4.68,4.56,4.59,4.96,4.69,59930/AL,f,135,120,15,0,5.33
2790,22165075.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14337,-8.61581,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Dedicated workspace"", ""Microwave"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Hot water kettle"", ""Iron"", ""Kitchen"", ""Self check-in"", ""Coffee maker: espresso machine"", ""Smoke alarm"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Bed linens""]",$73.00,1,1125,15,30,60,330,264,27,3,21/01/18,28/11/24,4.67,4.81,4.71,4.63,4.68,4.93,4.69,59932/AL,f,135,120,15,0,3.14
2801,22255795.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14536,-8.61311,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Microwave"", ""Refrigerator"", ""Elevator"", ""Self check-in"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Dedicated workspace"", ""Lockbox"", ""TV"", ""Bed linens"", ""Coffee maker"", ""Hot water kettle"", ""Air conditioning""]",$74.00,1,1125,13,13,13,13,211,48,2,17/02/18,01/12/24,4.61,4.71,4.78,4.68,4.67,4.85,4.66,116451/AL,f,135,120,15,0,2.54
2802,22256384.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14383,-8.61115,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Microwave"", ""Refrigerator"", ""Self check-in"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Hangers"", ""Dedicated workspace"", ""Lockbox"", ""TV"", ""Bed linens"", ""Coffee maker"", ""Hot water kettle"", ""Air conditioning""]",$79.00,1,1125,11,11,11,11,259,63,3,16/07/18,02/12/24,4.68,4.76,4.82,4.75,4.74,4.91,4.67,116451/AL,f,135,120,15,0,3.31
2803,22256463.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14556,-8.61311,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,"[""Microwave"", ""Refrigerator"", ""Self check-in"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Shampoo"", ""Hangers"", ""Dedicated workspace"", ""Lockbox"", ""Wifi"", ""Bed linens"", ""Coffee maker"", ""Hot water kettle"", ""Air conditioning""]",$65.00,1,1125,14,14,14,14,128,27,0,28/04/19,26/10/24,4.48,4.59,4.59,4.76,4.57,4.88,4.45,116451/AL,f,135,120,15,0,1.86
2805,22256985.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14588,-8.61096,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,"[""Microwave"", ""Refrigerator"", ""Self check-in"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Hangers"", ""Dedicated workspace"", ""Lockbox"", ""TV"", ""Bed linens"", ""Coffee maker"", ""Hot water kettle"", ""Air conditioning""]",$62.00,1,1125,13,13,13,17,119,30,2,11/07/20,24/11/24,4.57,4.61,4.7,4.65,4.73,4.93,4.61,26904/AL,f,135,120,15,0,2.21
2806,22257193.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14459,-8.61283,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Refrigerator"", ""Shampoo"", ""Dedicated workspace"", ""Microwave"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Hot water kettle"", ""Self check-in"", ""Essentials"", ""Lock on bedroom door"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Bed linens""]",$62.00,1,1125,13,13,13,13,85,17,0,24/07/18,13/10/24,4.58,4.61,4.74,4.73,4.71,4.87,4.59,116451/AL,f,135,120,15,0,1.09
2807,22257308.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14466,-8.61136,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,"[""Microwave"", ""Refrigerator"", ""Self check-in"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Hangers"", ""Dedicated workspace"", ""Lockbox"", ""TV"", ""Bed linens"", ""Coffee maker"", ""Hot water kettle"", ""Air conditioning""]",$63.00,1,1125,11,11,15,15,90,9,1,07/08/20,16/11/24,4.4,4.64,4.6,4.73,4.5,4.92,4.44,116451/AL,f,135,120,15,0,1.7
2829,22446981.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14408,-8.61354,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Refrigerator"", ""Shampoo"", ""Dedicated workspace"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Kitchen"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Bed linens""]",$68.00,1,1125,7,14,33,280,314,54,2,09/01/18,01/12/24,4.49,4.7,4.53,4.53,4.62,4.96,4.6,23574/AL,f,135,120,15,0,3.72
2935,23160080.0,20200000000000.0,14/12/24,city scrape,444283165,2022-09-02,,,,f,27,t,t,Ramalde,41.16161,-8.64284,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,"[""Coffee maker: Nespresso"", ""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Shampoo"", ""Ethernet connection"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Window AC unit"", ""Dishwasher"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Children\u2019s dinnerware"", ""Hangers"", ""Wifi"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Hot water kettle"", ""Laundromat nearby"", ""Self check-in"", ""Long term stays allowed"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Free parking on premises"", ""Lockbox"", ""Clothing storage: closet and wardrobe"", ""Paid parking on premises"", ""Freezer"", ""Dining table"", ""Private patio or balcony"", ""Shower gel"", ""Bed linens""]",$100.00,3,365,12,12,12,12,43,20,1,01/05/18,24/11/24,4.58,4.86,4.42,4.81,4.86,4.42,4.65,53366/AL,t,27,27,0,0,0.53
2942,23206880.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14505,-8.60546,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,2.0,"[""Self check-in"", ""Hair dryer"", ""Heating"", ""Essentials"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Hangers"", ""Lockbox"", ""TV"", ""Bed linens"", ""Coffee maker"", ""Kitchen""]",$55.00,1,1125,8,24,45,229,323,59,4,20/02/18,07/12/24,4.39,4.51,4.43,4.54,4.57,4.75,4.45,64658AL,f,135,120,15,0,3.89
3057,23903769.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1401,-8.61471,Entire rental unit,Entire home/apt,2,2.0,2 baths,0.0,1.0,"[""Self check-in"", ""Hair dryer"", ""Heating"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Hangers"", ""Dedicated workspace"", ""Lockbox"", ""TV"", ""Bed linens"", ""Coffee maker"", ""Kitchen""]",$78.00,1,1125,12,32,54,321,254,47,5,08/04/18,11/12/24,4.38,4.59,4.44,4.62,4.61,4.9,4.54,55201,f,135,120,15,0,3.12
3153,24411328.0,20200000000000.0,15/12/24,previous scrape,364783572,2020-08-28,,,,f,152,t,f,Paranhos,41.17007,-8.60375,Entire rental unit,Entire home/apt,4,,2 baths,2.0,,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Central heating"", ""Hair dryer"", ""Stove"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Kitchen"", ""Oven"", ""Essentials"", ""TV"", ""Portable fans"", ""Bed linens""]",,1,1125,0,0,0,0,116,1,0,22/04/18,12/01/24,4.77,4.84,4.72,4.73,4.76,4.57,4.69,64910/AL,f,135,120,15,0,1.43
3242,24781227.0,20200000000000.0,14/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15741,-8.62273,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Refrigerator"", ""Shampoo"", ""Dedicated workspace"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Kitchen"", ""Oven"", ""Self check-in"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens""]",$69.00,1,1125,16,34,59,315,179,36,2,07/05/18,04/12/24,4.37,4.49,4.37,4.56,4.63,4.47,4.4,70567/AL,f,135,120,15,0,2.22
3248,24838105.0,20200000000000.0,15/12/24,previous scrape,539223042,2023-09-27,,,,f,3,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14253,-8.61881,Entire rental unit,Entire home/apt,4,,1 bath,1.0,,"[""Refrigerator"", ""Pack \u2019n play/Travel crib"", ""Free street parking"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""High chair"", ""Children\u2019s dinnerware"", ""Hangers"", ""Host greets you"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Long term stays allowed"", ""Heating"", ""Essentials"", ""HDTV"", ""Waterfront"", ""Children\u2019s books and toys"", ""River view""]",,2,31,0,0,0,0,83,10,0,20/05/18,01/09/24,4.67,4.82,4.75,4.83,4.8,4.78,4.6,68923/AL,f,3,3,0,0,1.04
3274,24963149.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,Bonfim,41.14811,-8.60033,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Shampoo"", ""Dedicated workspace"", ""Microwave"", ""Hair dryer"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Oven"", ""Kitchen"", ""Self check-in"", ""Heating"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Bed linens""]",$69.00,1,1125,15,38,68,342,268,40,1,13/05/18,26/11/24,4.55,4.69,4.47,4.6,4.69,4.78,4.58,55201,f,135,120,15,0,3.34
3331,5.78909e+17,20200000000000.0,15/12/24,city scrape,342396337,2020-03-24,within an hour,100%,100%,t,5,t,t,Arouca e Burgo,40.93272,-8.24642,Private room in bed and breakfast,Private room,4,1.0,1 private bath,1.0,2.0,"[""Refrigerator"", ""Room-darkening shades"", ""Clothing storage: wardrobe"", ""Toaster"", ""Patio or balcony"", ""Shampoo"", ""Ethernet connection"", ""Dedicated workspace"", ""Garden view"", ""Microwave"", ""Dishwasher"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Trash compactor"", ""Dryer"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Valley view"", ""Hot water kettle"", ""Crib"", ""Kitchen"", ""Oven"", ""Laundromat nearby"", ""Backyard"", ""Wine glasses"", ""Coffee maker: espresso machine"", ""Mountain view"", ""Essentials"", ""Free parking on premises"", ""Lock on bedroom door"", ""Baking sheet"", ""Bikes"", ""TV"", ""Sound system with Bluetooth and aux"", ""Air conditioning"", ""Freezer"", ""Free washer"", ""Extra pillows and blankets"", ""Bidet"", ""Shower gel"", ""Outdoor furniture"", ""Coffee"", ""Bed linens"", ""Safe""]",$53.00,1,365,13,25,55,314,17,7,0,18/04/22,14/10/24,4.76,4.76,4.88,4.94,4.94,4.94,4.88,107518,t,5,1,4,0,0.52
3347,25411922.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,Mafamude e Vilar do Paraíso,41.12153,-8.60135,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,5.0,"[""Elevator"", ""Hair dryer"", ""Heating"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Essentials"", ""Dryer"", ""Shampoo"", ""Wifi"", ""Hangers"", ""Washer"", ""Dedicated workspace"", ""TV"", ""Bed linens"", ""Iron"", ""Kitchen""]",$69.00,1,1125,1,18,37,262,74,6,1,23/06/18,30/11/24,4.3,4.46,3.96,4.41,4.5,4.62,4.31,68932/AL,f,135,120,15,0,0.94
3348,25437450.0,20200000000000.0,14/12/24,city scrape,431283509,2021-10-11,,,,f,68,t,t,Campanhã,41.15993,-8.59183,Earthen home,Entire home/apt,6,2.0,2 baths,3.0,4.0,"[""Baby bath"", ""Refrigerator"", ""Toaster"", ""Clothing storage: closet and dresser"", ""Radiant heating"", ""Shampoo"", ""TV with standard cable"", ""Washer"", ""Cleaning products"", ""Barbecue utensils"", ""Changing table"", ""Free street parking"", ""Microwave"", ""Dishwasher"", ""Body soap"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""High chair"", ""BBQ grill"", ""Host greets you"", ""Hangers"", ""Board games"", ""Private backyard \u2013 Fully fenced"", ""Private entrance"", ""Wifi"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Outdoor shower"", ""Hot water kettle"", ""Laundromat nearby"", ""EV charger"", ""Wine glasses"", ""Beach essentials"", ""Smoking allowed"", ""Essentials"", ""Baking sheet"", ""Freezer"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Children\u2019s books and toys"", ""Shower gel"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Outdoor dining area"", ""Bed linens"", ""Coffee maker: Keurig coffee machine, Nespresso""]",$76.00,2,180,15,45,62,245,3,0,0,25/06/18,17/11/21,5.0,5.0,5.0,5.0,5.0,4.33,5.0,59890/AL,f,63,46,17,0,0.04
3350,25446234.0,20200000000000.0,14/12/24,city scrape,444283165,2022-09-02,,,,f,27,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1591,-8.63527,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,"[""Paid parking off premises"", ""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Patio or balcony"", ""Shampoo"", ""TV with standard cable"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Single level home"", ""Clothing storage: closet"", ""Cooking basics"", ""Crib"", ""Kitchen"", ""Oven"", ""Hot water kettle"", ""Self check-in"", ""Wine glasses"", ""Long term stays allowed"", ""Coffee maker: espresso machine"", ""Smoke alarm"", ""Essentials"", ""Central air conditioning"", ""Lockbox"", ""Carbon monoxide alarm"", ""Freezer"", ""Shower gel"", ""Bed linens""]",$100.00,3,365,23,53,83,99,43,14,0,10/06/18,12/11/24,4.67,4.76,4.63,4.88,4.9,4.6,4.62,72937/AL,t,27,27,0,0,0.54
3477,26165902.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15161,-8.61549,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Self check-in"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Kitchen"", ""Hangers"", ""Dedicated workspace"", ""Lockbox"", ""TV"", ""Bed linens"", ""Coffee maker"", ""Iron"", ""Air conditioning""]",$46.00,1,1125,7,24,39,286,203,25,1,26/06/18,26/11/24,4.19,4.37,4.06,4.56,4.65,4.67,4.31,59358/AL,f,135,120,15,0,2.58
3555,26562943.0,20200000000000.0,15/12/24,city scrape,339693402,2020-01-03,within an hour,100%,100%,t,2,t,t,"Lobão, Gião, Louredo e Guisande",40.9709,-8.49016,Entire rental unit,Entire home/apt,7,1.5,1.5 baths,3.0,3.0,"[""Coffee maker: Nespresso"", ""Baby bath"", ""Refrigerator"", ""TV with standard cable"", ""Washer"", ""Free street parking"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""High chair"", ""Hangers"", ""AC - split type ductless system"", ""Wifi"", ""Valley view"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Self check-in"", ""Essentials"", ""Free parking on premises"", ""Lockbox"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Bed linens""]",$62.00,2,90,18,46,74,334,136,18,1,21/07/18,02/12/24,4.87,4.84,4.96,4.79,4.79,4.3,4.81,77113/AL,f,2,2,0,0,1.74
3572,26634082.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15481,-8.61019,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Shampoo"", ""Dedicated workspace"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Kitchen"", ""Self check-in"", ""Heating"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Bed linens""]",$64.00,1,1125,0,0,0,138,193,24,1,13/07/18,16/11/24,4.52,4.67,4.41,4.6,4.67,4.61,4.53,76666/AL,f,135,120,15,0,2.47
3576,26640393.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1503,-8.61436,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Shampoo"", ""Dedicated workspace"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Kitchen"", ""Self check-in"", ""Heating"", ""Essentials"", ""Free parking on premises"", ""Lockbox"", ""TV"", ""Bed linens""]",$91.00,1,1125,14,40,70,337,342,49,4,18/07/18,13/12/24,4.52,4.67,4.5,4.37,4.54,4.84,4.54,76505/AL,f,135,120,15,0,4.38
3610,5.97725e+17,20200000000000.0,15/12/24,city scrape,451809988,2022-03-29,within an hour,100%,100%,f,1,t,t,Campanhã,41.16315,-8.58409,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Hot water kettle"", ""Kitchen"", ""Bathtub"", ""Smoke alarm"", ""Essentials"", ""TV"", ""Air conditioning"", ""Cleaning available during stay"", ""Bed linens""]",$50.00,1,1125,18,37,56,326,112,23,2,08/04/22,14/12/24,4.55,4.77,4.63,4.5,4.65,4.63,4.45,121241/AL,t,1,1,0,0,3.42
